,CVCL_1805,CVCL_1859,CVCL_1170,CVCL_2016,CVCL_2017,CVCL_2889,CVCL_2022,CVCL_1240,CVCL_1280,CVCL_0337,CVCL_0065,CVCL_1324,CVCL_2541,CVCL_2976,CVCL_4965,CVCL_2098,CVCL_1380,CVCL_H631,CVCL_H637,CVCL_0013,CVCL_2127,CVCL_3032,CVCL_2633,CVCL_2142,CVCL_8461,CVCL_0466,CVCL_8797,CVCL_1913,CVCL_5363,CVCL_RL84,CVCL_A673,CVCL_0538,CVCL_2209,CVCL_2210,CVCL_9973,CVCL_L177,CVCL_A1EY,CVCL_1797
ABC10-44372100G24.1,0,0,0.645765404152348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566108154388983,0,0,0.601072395013947,0,0,0,0,1.68924672506322,0,0,4.76846932572956,1.50357353951428,0,0,0,0,0,0,0,4.00294402252755,0
ABC12-46663800M24.2,5.25832057720055,4.73083581988528,5.6169486248459,4.90834066745426,5.29309454591165,4.25041346271914,4.91417488833459,5.27618978716044,4.83950333163893,5.58585496378406,5.36142526143412,5.23374053335424,4.79241016654107,5.33928343510754,4.88580806332966,4.82129636825157,4.50915514479383,6.05250545104326,5.39054620183368,4.78470986583503,4.86871617185651,4.71194520833929,5.67906917808738,4.66970385745389,5.96783515833575,4.69199928027038,5.406433492066,4.84935382789125,5.2151968005446,5.15306801181037,5.01724631332001,5.08483045109221,5.78400925522778,5.19294117724845,4.70638098877566,5.06394733594832,4.95980291792555,5.33912002116603
ABC7-42418200C9.1,1.01589333591257,0,1.99498939616304,0,1.89956838713004,1.62269557309566,1.28097058378705,1.07723478908636,1.52797222734423,1.16929868012005,1.13117324875351,0.65163944354969,0.659750611894315,1.28476642260749,1.38856701110438,2.1394330176206,0.925368288473571,2.54525192292367,1.8282588237708,0.601072395013947,1.22134172412642,1.69658550037691,2.18116476265037,1.8131008999782,1.68924672506322,1.97419165129907,1.28366027065918,0.926636424053398,0,1.245382560777,1.77119686106703,1.32237680915723,2.26741551048405,0.56261833729206,1.00813741567041,1.26872688940408,1.70109179578604,1.99300867710244
ABC7-481722F1.1,0,0,2.11137271026088,0,0,0,0,0,0,0,0,0,0,0,0,1.43793284219937,0,1.28379633732101,1.12791757106071,0,0.78657728853081,0,0,0,0,1.69178081387022,0,0,0,0,0,0,1.91244365578335,0,0,1.26872688940408,3.03069775313371,0
ABCA1,1.29273732774127,0,6.81073653124121,0,0.666376124545817,0.701453793122258,0.624177926722566,0,0.643013962741503,3.89374155274253,3.12204194733579,8.29382761787192,0.659750611894315,0,3.37022058611696,7.66664152360384,5.62266747748181,1.28379633732101,3.40946425409691,5.94469294179612,0.78657728853081,1.69658550037691,1.77671098464061,1.11572171433856,8.18364567912245,1.01944503179226,1.49957201029948,5.88713861594613,7.62705911463884,2.59311198840008,1.53867485856765,7.54773239683142,7.76918450236204,5.14568640621686,0,2.62333512658625,7.75424913249085,6.89369746644378
ABCA10,1.01589333591257,1.41108988930552,1.71149477131775,2.96161970533475,2.58875504162702,2.6544293870193,2.26872914731268,2.45539328034931,2.10628347644558,2.84943677919357,0.530489144660542,0.65163944354969,3.54486922672262,3.08697008198922,2.19991752221975,1.14464309042199,1.39762848973654,1.28379633732101,1.12791757106071,2.59234811335271,1.22134172412642,2.29360256541284,1.37276095653359,1.11572171433856,2.48810982317303,2.45358254399575,3.08551027832596,0.926636424053398,2.2149965492598,1.97208725580372,0.797268897652052,1.04200180881684,0.673761418562352,2.62752393788983,1.28391212591596,2.86881289163136,3.6065683780657,2.79674816786352
ABCA11P,5.74570411420201,5.57209949435134,5.04513909546374,5.25371277964184,5.03981378043567,4.51617212840033,4.77805285691988,5.12124086994021,4.6771209194953,5.51096785750555,5.01561883301751,2.00563174548465,6.12660174988566,5.49394308860381,5.35012218203495,4.37144812423983,5.07123424949808,3.5901446180072,4.38689271946166,5.89829766631549,4.12696104923407,5.60454677431459,3.314770538079,3.24342164378,4.79842877167797,3.97525798862506,5.45964774296491,5.12906898214392,5.70978130018816,5.26781983692195,4.20247278740718,4.19175044544864,1.91244365578335,5.47291072218661,5.29101993617412,4.30210614193462,4.38010875610904,4.79172107466676
ABCA12,3.43240860857743,2.4724524939744,0.645765404152348,3.45153418570509,3.2436220491486,1.96010809358055,1.28097058378705,4.56321065720803,2.10628347644558,5.73748448495079,1.77467176052467,0,4.92296364487527,3.23457940936287,2.08209246502172,4.68274214674605,2.99747900114915,1.28379633732101,3.3000947895382,1.45775314406612,3.57459490698294,3.53848273968388,5.63797007183084,1.96785469257714,3.65146049104941,1.69178081387022,1.9586289055202,2.45804828764092,7.19828386192598,1.245382560777,3.48756610139273,0.650992589770731,1.57823770227418,1.9519062594471,1.49984260320783,3.53316634593137,0.639738712677953,4.65507721369374
ABCA13,1.29273732774127,0.936176096071883,6.86805591607112,1.50213918571381,1.89956838713004,4.43518768667146,1.00555412371581,1.36221225296583,5.80546440494319,1.37615438596968,2.16302400293577,7.65979488542189,4.38721738726903,1.50076042053202,1.10063267689608,9.22605144127396,2.51938690175192,7.24618395553248,7.9263181392033,0.97386043684133,7.01388050927438,1.69658550037691,7.20010466970974,1.62993437374504,7.75793103205798,4.38000833606225,3.5532822376823,3.79528595086718,7.373772550241,2.13094124440157,2.25510528503265,10.7118400554548,8.35316428422983,0.92049178122803,1.67732637617268,6.088335778498,7.48208914400846,2.30793887660921
ABCA17P,1.96940390813272,2.25404174383341,3.89375029609062,3.69577991840474,3.58477438077026,3.15132533381409,5.68634785585896,4.17294143408249,2.89822434904251,4.36552475467505,2.87887957800904,7.31463896128731,4.01078128934427,6.03421089129932,1.38856701110438,3.87347009646019,2.95873454454556,4.92755643657289,3.33789604683942,1.78245688030251,1.75500400603062,2.4001109134041,5.37562494940168,5.25652927963826,6.45474835702591,4.07037328436152,3.33106915414786,2.0626759285899,4.87073032970569,6.02336260084212,5.77368434904944,5.93021191683965,7.18853672357628,2.95106417265428,1.82800711069786,4.86825930638203,6.41536872159207,6.85818318433388
ABCA2,6.66345488483133,7.98517784650516,8.27136407123741,9.2429737385635,9.02504790602451,7.92419035100924,6.6793149255075,6.30109772213501,7.04315684019418,7.44132955932509,6.3601012673599,8.82753723386096,9.34941313941635,8.49060505878388,5.10287703942225,8.63100267052551,7.54354192152447,7.95008191313541,5.65661428377034,2.13021365913082,7.97732789668247,7.72599833068366,6.42924923616904,8.05498022312496,8.26499358365751,10.0581478456199,8.23679701167311,7.65042421994029,7.92913882442846,7.36334677099912,8.88785130526133,8.36746869174333,8.11363077676472,7.87849127009834,5.75307657831422,6.81038076802488,8.23279818615375,8.86375999331441
ABCA3,1.29273732774127,6.29530960704176,8.77341613597564,6.3396331363482,7.11357362708904,6.59020204290556,4.90136682665698,7.60307961259199,8.22047896840796,7.28677025833986,2.91745113448391,8.93752004746435,5.15278868186076,7.52332783844915,2.56774573246369,7.84687779758079,7.25643936224462,8.78086845709525,9.60484752369569,0.97386043684133,5.35973502816519,6.97149405411003,9.38378536799134,6.20758837490779,8.81892271796457,7.77425161839476,6.58588532932756,2.7406455279028,8.27583182067705,5.65438324905839,7.03233218484182,8.34461838866921,8.1655279714936,4.46705583648482,3.50252275000894,8.88691638912916,8.28137154549036,7.94042240588422
ABCA4,1.01589333591257,4.13089077289996,1.03492420623593,0,0,0,0.624177926722566,4.386995192034,6.34139052943975,5.35249678326313,2.99039884910944,0,0,1.0088878409552,4.40971141645757,0.727867394513782,4.86504183834277,0,6.88200147124473,4.73530437785929,0,3.47156324449915,4.66421464666247,1.62993437374504,0.743768985694365,0,0.625907864086983,4.87298014341635,0.772841091016563,0,3.07874016669458,0,0,0,4.43726748806199,3.27952758522929,0.639738712677953,0
ABCA5,1.83824358150726,2.16917425757482,2.47564365182117,5.5099375706141,4.92971003216281,6.72093903944381,3.98656178119969,3.57956297107806,5.99764891911355,5.1598551808975,4.5214543866852,1.32336826658949,4.8077867688293,3.62683202803124,2.64187032631729,2.62813503632016,5.2698934329583,1.82787270973759,2.23611050067548,5.03339868258004,5.08293285778128,2.03900133767654,5.27531098104613,4.19955461408329,1.87475931627671,4.41275202774552,4.80338194627817,3.14099981610321,5.79844675519468,5.59641107683431,4.50004726420825,1.87251864557989,4.64334612061843,5.9946819894907,3.99055691573609,5.6955263604715,6.2360088649338,5.21430710584463
ABCA6,1.50932119607584,1.86031155917983,2.3100039432493,2.07726078988078,1.56625331623073,2.21194452000524,2.17479680924023,2.36862941987599,1.98998690571492,1.8212177530707,1.33475212581699,2.12219813637295,1.88795702522962,1.67828705171169,2.08209246502172,2.25813987148463,1.95885300288841,1.28379633732101,1.12791757106071,1.6332265845232,1.94295416133096,2.03900133767654,2.46834078624847,1.11572171433856,1.1655541512358,1.97419165129907,2.17809675345814,0.926636424053398,2.3347897674737,1.78314368039833,1.95972220827782,2.91405677710258,2.52886152408614,2.38124937257758,1.00813741567041,2.79348955305587,2.10020979831809,3.40025628907992
ABCA7,6.82987977948544,6.32767078605434,6.07060955475043,6.49616966557942,6.92398716291088,7.14502758042734,6.02478886895618,5.96180303104786,6.77243101779428,6.06927769085591,6.35281463286832,6.33695292484448,7.14292326070813,6.99401850333114,5.99947361869441,5.92601985065289,6.02324574289715,6.5235451116327,6.71562093049139,5.60926803918005,5.85848550613505,7.63068312896485,6.35867243654207,6.59078503303948,6.66815350513191,6.82586752439324,7.24847397818263,6.61328255052602,6.25125726873915,6.91329097553162,6.46337619321237,5.71016653011757,6.00831180153481,7.92379692675258,6.51407597010197,6.4393835182373,6.80501502757848,6.83703067533917
ABCA8,0.631758237536994,0.57385985435202,2.3100039432493,0,0.666376124545817,4.82043133166929,0.624177926722566,0.677157051827712,2.84721472681973,0.553834112542915,0.875271664239995,0.65163944354969,1.05383099448878,1.0088878409552,0.6946628542866,3.46727034520357,0.566108154388983,1.82787270973759,3.40946425409691,0,0,3.63114784424404,1.37276095653359,0,3.52975180082042,1.01944503179226,1.00791619762879,0.926636424053398,5.05772295289562,3.46349263157118,6.90628150500946,3.55378671207226,0.673761418562352,0.92049178122803,0.626069935904633,3.90338822613105,1.02674773901923,6.33690422659937
ABCA9,2.08533888669492,2.16917425757482,1.99498939616304,2.58169321952371,2.2538688982189,2.09393314368829,2.69916901690923,2.16861846909875,2.84721472681973,2.60848702893862,2.55691564300533,2.12219813637295,2.42280149308773,2.17945329416975,2.40064933677228,2.1394330176206,2.51938690175192,2.31610518999295,1.98343301630963,2.02717290825441,2.46494282116559,2.4001109134041,2.18116476265037,3.06887580144988,2.03118308815765,2.37435759115801,2.43705602715685,2.3180637686371,2.62648012300238,1.97208725580372,2.48284113212179,2.62786663735345,2.85343293977038,2.05378537119902,1.28391212591596,3.3714095283259,2.29856243055201,4.1068378169673
ABCB1,0,0.57385985435202,0.645765404152348,2.51338729141673,3.93573788941215,0.701453793122258,0,1.07723478908636,0,0.908186993965737,0,0,7.5339899604099,7.10938770895434,0,2.62813503632016,1.39762848973654,0,0,0,4.64289578759051,3.09840709728168,0,8.59628477646092,0.743768985694365,0.634367023114321,1.00791619762879,3.5207260756265,2.07887468440596,3.94589105463797,7.73147970117436,0.650992589770731,0,0,0.626069935904633,2.00023668969327,0,7.05450188806976
ABCB10,7.82375568220157,7.76987370383863,7.78069425973399,7.82922483149387,7.80244982517935,8.34039194296631,7.77890421464396,8.22515405069753,8.32174994925086,7.72636623053897,8.3695379931253,8.25375278773739,8.60129230757444,6.73655316878939,7.6706537306205,6.54975133315713,7.46689735071462,6.26219583827654,7.89138789777437,7.33225996047901,8.40459901196989,9.25954402944701,7.81115425135643,7.94016409162252,8.83704353490626,7.91181894055426,7.65349565012211,8.06380778216832,8.091183786801,8.68306668986594,8.32635912557464,7.35050559383391,7.04928733627219,7.06294571172952,8.05141632235122,7.67124639268618,7.9994287255336,8.29133261730951
ABCB10P4,0,0,0,0.627446183642535,2.78221050851055,0,0,0,0,0.908186993965737,0.530489144660542,0,0,0.626619794247016,0,0,0.925368288473571,0,0,0,0,0.748497739392974,0,1.40552202806189,0,0,0,0.567016473669882,0,0.80519461285501,0,0,0,0,0,0,0,0.644675239632673
ABCB4,0,0.936176096071883,3.04279817290582,1.50213918571381,1.0627558788647,0.701453793122258,1.00555412371581,3.37004886490156,3.68373708607382,2.60848702893862,2.37923955916889,0,0.659750611894315,1.0088878409552,1.94850704210601,2.54766702396686,1.57007173603988,1.59238932779768,1.64450258696425,1.91228203152958,2.46494282116559,2.8090116345071,1.08659167208766,1.62993437374504,3.42764290294402,0.634367023114321,1.67704313985104,0.926636424053398,1.92125956981328,1.245382560777,0.797268897652052,3.24924844026411,1.07268018404696,3.41625780037939,0.626069935904633,2.00023668969327,1.02674773901923,1.3126759212496
ABCB6,3.84604489853801,3.72099531641293,3.46113718537686,4.29652586366175,4.32844506277555,3.8448294157773,3.73134981923478,3.91963352259808,4.14712950311255,4.86556758996686,6.19182079736377,6.44910422595749,3.39998352161284,4.59969550682321,5.07191423387362,4.07440780113193,3.77593570421617,5.06842826438994,3.33789604683942,5.39828815003204,6.3523168763282,4.61753335276482,7.15435303479971,3.99537132951066,3.88085321039749,4.21119539833871,3.5532822376823,2.99947431631834,3.36667031396106,7.3507164366139,4.23830605519029,4.02618325830151,7.08937319357201,6.85764028585387,4.28165595887305,3.63933910326988,7.20944824617172,3.75295539499674
ABCB7,7.51146895784112,7.47334715799428,7.62560192930081,6.96741781323701,7.06378284274251,7.53839516636469,7.45792937476653,7.87909592742531,7.02967108386467,7.57022029112752,7.06501956472794,7.26125405650001,7.44634587026209,7.04162247204577,7.16309591123994,6.9967484526941,7.48757603675001,6.61155161971817,7.24850282499429,7.66174468670724,7.04771623310874,7.34909052879275,7.16655744049368,7.27546321764168,7.48397660184724,6.82682848183852,7.47653694554656,7.63983944792228,7.09841677888353,7.5218797194102,7.01605083753489,6.92873050139812,7.5146770066209,7.91252323471881,7.3290480518272,7.58611677231669,8.24251478636201,7.19503467162398
ABCB8,6.6578155719062,7.17493688429319,6.97538766925033,7.44014795336274,7.23468723176434,6.83872430944,7.20820695426434,7.4616520177718,7.04315684019418,6.96024689337968,6.93015723286875,6.61479608388931,7.39373368061223,6.96810922223535,7.21973631975974,6.95881725574149,6.69560596643698,7.24432135211148,6.92398223427198,7.51770175778722,6.85700812571487,7.36119550892751,7.09588541056398,6.8268105689477,7.73647513461517,6.28586025855664,6.88278200847431,7.43310096762629,6.54685557971046,6.75786988291198,6.80617490989745,7.23044327023307,6.97209521980926,7.29659774135915,7.12725353888415,6.33623975479866,7.06498205420374,7.08832253291815
ABCB9,4.46969000796167,5.69664172061175,4.78645356566166,5.59129818969091,6.0857261954237,4.36013709276333,5.66254810136049,5.60623116328327,3.63733408593341,5.71822309532287,5.37771603127285,5.60584518520452,3.95865929778048,4.09844732921123,5.31128177832451,5.20955281243054,5.77551446860066,4.08987113817671,5.34673447207265,4.8317889383807,4.95661823654243,3.63114784424404,5.48732017207735,2.8572836181489,4.20813442465177,3.37917323749585,5.85997969340864,5.59967573769836,5.0352261149701,4.36867927056908,4.08655782353716,4.7267509835936,4.67970056474633,6.42900934035039,5.03801232502161,6.68442502576263,5.1586252389467,4.96384272007106
ABCC1,9.087750636658,9.66245137164815,8.10839873621803,8.08414910933588,8.60216440195166,8.52832005251401,8.46510829436848,9.60669792962906,9.08396507114008,9.82570010371711,8.72429222720591,8.66746605032599,8.57165312328643,7.99348191487354,8.58451016773104,7.67860020584235,8.65063498100625,9.00981987922067,9.18997253085306,8.62708817383602,8.42578716431169,7.48110760865492,9.82867387562576,8.23076713384317,9.16918163289351,8.52718709451679,9.19924305121515,8.72965313340424,8.95464979389438,8.16217244351856,9.30271014860024,8.66548224197088,7.67954846875283,7.76628313610259,8.79193127288472,8.40187015600012,8.94457049720872,8.42874017574076
ABCC10,6.61977656693725,6.78340453162886,7.20477037887851,6.28745940793167,6.69102340707617,7.87556543524504,6.50093998164177,7.49017784960063,7.63649334985722,7.25695338638067,6.35524941524894,7.12014501120401,7.47324265520372,6.58861243678601,6.50581456512916,6.54360629761331,6.0683135667311,6.64943714359275,7.73299360490196,6.74596569509022,7.48529352247462,6.55176622892928,5.9035417978517,6.71512348723624,6.67653454368943,7.06954076629928,7.01384083888843,6.76504375194398,6.88196119801506,6.89215401539961,6.87275131994058,6.98123186356206,7.14246753666537,7.04533071001777,6.46516640890065,6.82158878329306,7.7086458272125,6.6874212828458
ABCC11,1.68724560301355,2.25404174383341,2.11137271026088,1.83048803339134,1.34586413188836,1.80556573625129,1.95543256294292,2.05128875555847,1.31011940475448,1.37615438596968,2.07914591744289,2.00563174548465,2.13705918151853,1.50076042053202,2.19991752221975,1.8489743588408,1.57007173603988,1.59238932779768,1.41920314890788,2.22362183876474,1.22134172412642,1.17175253274528,1.77671098464061,2.32561432371427,1.87475931627671,2.09021141583106,1.9586289055202,2.0626759285899,1.73406755155611,2.13094124440157,2.25510528503265,2.55929962384021,1.759237884836,2.62752393788983,1.67732637617268,0.823368557815354,1.85252721895941,2.10935769824219
ABCC12,0,0,0.645765404152348,0,0,0,0,0,0,0,0,1.0428767390759,1.05383099448878,0,0,0.727867394513782,0,0,0,0,0,3.14744179202358,0.684145291670525,0,0,0,1.49957201029948,0,0,0,0,1.32237680915723,0.673761418562352,0,0,0,0,0.644675239632673
ABCC13,0,0,0.645765404152348,0,0,1.10967250923102,0,0,1.52797222734423,0.553834112542915,1.33475212581699,0.65163944354969,1.05383099448878,0,0.6946628542866,0,0.566108154388983,0.835150030599423,0.71520626087538,0.601072395013947,0,1.69658550037691,5.10001753994629,0,1.1655541512358,1.2967755433144,1.00791619762879,0,0,0.80519461285501,1.77119686106703,1.32237680915723,0,0,0,0.823368557815354,1.02674773901923,1.53071339086625
ABCC2,3.74721897586853,2.80348824414203,4.40382155289566,3.3648892115055,2.89309183516134,2.72350048370511,4.06393534882766,1.76496541775204,3.53752155806777,2.55245471404613,4.24243155910213,3.13759686546267,2.5023960287851,4.55490431140881,3.7641588303544,4.76815549187261,3.93676064747991,3.55346504797152,4.24769709300814,3.42317606011825,4.3194035993603,4.24930878741363,2.28632288949594,3.35685856885407,3.94694794066169,3.14180910239618,1.82771476792798,3.60715311551408,3.97904590422159,3.14709505476963,2.95969390331448,4.36922839966605,3.51733353543222,3.02707692193568,3.44867263634239,4.06932153085685,3.91759143231109,3.12363439930569
ABCC3,1.01589333591257,1.20156485205663,1.31435231857798,1.01001538216341,1.0627558788647,0.701453793122258,1.49668189822566,0.677157051827712,1.31011940475448,1.37615438596968,1.13117324875351,2.00563174548465,2.97991776112119,1.28476642260749,1.38856701110438,1.6644259688019,1.18912181515669,1.59238932779768,1.12791757106071,1.24479463084487,1.22134172412642,0.748497739392974,2.28632288949594,1.40552202806189,1.46129744793996,1.51365633018377,0.625907864086983,1.19058287613787,1.20351934421593,1.245382560777,1.23516388975679,1.54111035031141,3.51733353543222,1.1835007973816,1.00813741567041,0.823368557815354,1.52255925474721,1.53071339086625
ABCC4,1.29273732774127,7.6694211932651,7.66338976776693,7.09101783742,6.99241725985798,7.84577080136209,1.95543256294292,7.80256097118825,8.20654438537961,8.16052977701586,7.06740843984467,8.03401610611534,8.3113785064979,7.48835668976385,7.36376703397866,6.8904007721032,7.93270577409871,6.48645076696402,8.25592759432621,7.16610842582868,8.51234339958414,7.4492150722375,8.16949692225503,7.55870090860437,8.46329022634388,7.74745380939465,8.19349765325569,5.39354019052246,9.20494800293935,8.01451766358605,8.37644412866909,7.52868503902602,7.26269449429991,7.15670709033615,7.3432234445517,8.281925384101,8.04585145904577,8.16549153403984
ABCC5,8.42327928915854,7.55165128259039,7.49529682513737,7.37667305170655,7.34024882755719,6.63925929701694,7.70983760465458,7.58750018864855,6.86603930245965,7.45040147771921,7.31361581337546,7.67056347832279,7.59031360332875,7.00197939237659,7.12911389571228,7.14908766498452,7.18114514560075,6.65785093119084,6.53430077351955,7.79478096657163,7.34501154341339,6.74884620334931,6.83205995024306,7.56828577529656,7.26808163190396,6.91238774490666,6.93491562701226,7.64350203895331,7.02028785929309,6.90339979981932,7.11989787263157,7.9410147883212,6.88549688562771,7.40009692431117,7.69388720626755,6.79904570788457,7.01393518491914,7.64173088140192
ABCC6P1,0,0.57385985435202,0,0,0,0.701453793122258,0,1.91833990385696,1.52797222734423,3.57727250534038,0.530489144660542,0.65163944354969,0,0,0,2.54766702396686,0,0.835150030599423,0,0,0,0,1.37276095653359,0,0,0,0,0.567016473669882,1.20351934421593,0.80519461285501,0,0,0.673761418562352,2.05378537119902,0,0,0,0
ABCC8,6.64300276819673,3.53600609844395,1.99498939616304,2.36095190834746,2.89309183516134,1.39872854750906,6.34790689661538,1.07723478908636,1.31011940475448,0.908186993965737,1.50381462399283,1.54217254145777,1.3357717278824,0.626619794247016,4.44564472751159,1.8489743588408,0.925368288473571,1.28379633732101,0.71520626087538,1.45775314406612,1.22134172412642,1.46821216097515,1.37276095653359,1.96785469257714,0,1.01944503179226,1.49957201029948,1.71882947424429,1.50357353951428,1.245382560777,0.797268897652052,1.87251864557989,1.759237884836,1.56366865627205,1.67732637617268,2.1597495522204,1.70109179578604,1.3126759212496
ABCC9,0,0,4.71589249057077,0.627446183642535,0,0,0,0,0,0,0,4.65216132630931,0,0,0,5.58143787100839,0,0,1.41920314890788,0,0,3.19418405630242,0,0,3.0898212282306,0,0,0,0,0,0,0,5.77807522284079,0,0,5.39165076882148,0,0
ABCD1,5.89212767262264,7.28548834003032,6.97792874713347,6.23754434066336,5.96930407892318,7.249266073483,4.67847104307842,5.48132075390785,6.55908030195752,6.11444708468445,5.8723440990644,7.20417489547836,5.15278868186076,6.86175916043792,6.75762962812028,7.66312646501001,6.08578695615673,7.12883884827157,5.62321070944468,5.96816251394048,6.18973770861017,6.19661057450807,7.54875237205942,6.13252229198243,6.18763556247132,6.39367122659407,5.80386391924138,6.71543087823345,7.84874120814863,6.31492535217008,6.67818568438184,5.56312634307759,5.29857526569305,6.76449749443153,6.55823887693118,7.147946354096,7.73758605923868,6.07250515194682
